REPORTER_STATE,BUYER_STATE,DRUG_NAME,YEAR,sum(DOSAGE_UNIT)
NY,DC,OXYCODONE,2010,2000.0
VA,DC,HYDROCODONE,2017,621680.0
PA,DC,HYDROCODONE,2019,82240.0
NJ,DC,HYDROCODONE,2016,587920.0
VA,DC,OXYCODONE,2018,2955620.0
TX,DC,HYDROCODONE,2016,200.0
AZ,DC,HYDROCODONE,2018,16300.0
AL,DC,HYDROCODONE,2006,500.0
TX,DC,HYDROCODONE,2006,200.0
TN,DE,HYDROCODONE,2007,500.0
IN,DC,HYDROCODONE,2016,2000.0
MI,DC,HYDROCODONE,2012,1500.0
OK,DC,OXYCODONE,2016,300.0
MS,DC,OXYCODONE,2018,329000.0
MI,PA,OXYCODONE,2007,74900.0
LA,WY,HYDROCODONE,2009,2400.0
OK,WY,HYDROCODONE,2017,7200.0
IL,WY,HYDROCODONE,2015,4400.0
KS,WY,HYDROCODONE,2018,8400.0
KS,NE,HYDROCODONE,2009,5200.0
MN,NE,OXYCODONE,2012,5500.0
MI,NE,HYDROCODONE,2007,14600.0
TX,NE,HYDROCODONE,2014,3400.0
GA,NE,HYDROCODONE,2008,4820.0
CA,NE,HYDROCODONE,2012,10642.0
OK,NE,HYDROCODONE,2007,53700.0
OH,NE,OXYCODONE,2009,3512600.0
MS,NE,HYDROCODONE,2009,4700.0
PA,NE,OXYCODONE,2006,21412.0
ND,NE,HYDROCODONE,2013,752100.0
MN,NE,HYDROCODONE,2011,105100.0
NV,NE,HYDROCODONE,2009,1400.0
TX,WA,HYDROCODONE,2013,2700.0
PA,WA,OXYCODONE,2009,1592.0
MI,WA,OXYCODONE,2014,20100.0
TX,WA,HYDROCODONE,2007,7700.0
NC,WA,OXYCODONE,2012,300.0
AR,SC,HYDROCODONE,2009,9400.0
IN,SC,HYDROCODONE,2013,3300.0
TX,WA,HYDROCODONE,2008,10300.0
AR,TX,OXYCODONE,2010,1805600.0
AR,TX,OXYCODONE,2014,2825100.0
SC,FL,HYDROCODONE,2007,4180640.0
LA,TX,OXYCODONE,2012,5522110.0
TN,FL,HYDROCODONE,2006,2587020.0
LA,TX,OXYCODONE,2006,3111660.0
SC,FL,HYDROCODONE,2009,2119440.0
PA,TX,HYDROCODONE,2008,5242427.0
KS,TX,HYDROCODONE,2013,145500.0
AR,FL,OXYCODONE,2006,11252300.0
OK,TX,HYDROCODONE,2009,37351450.0
IA,TX,HYDROCODONE,2013,46900.0
FL,FL,OXYCODONE,2010,442354655.0
SC,TX,HYDROCODONE,2011,45300.0
WA,TX,HYDROCODONE,2009,242100.0
FL,FL,OXYCODONE,2012,204337820.8
GA,FL,OXYCODONE,2014,4769160.0
OK,TX,HYDROCODONE,2010,32059970.0
NY,FL,HYDROCODONE,2007,5499050.0
MS,FL,HYDROCODONE,2006,2525387.0
TX,FL,OXYCODONE,2006,215400.0
OK,FL,OXYCODONE,2010,1788190.0
MS,FL,HYDROCODONE,2014,10184200.0
AZ,FL,HYDROCODONE,2010,18065.0
OH,FL,OXYCODONE,2014,32393680.0
IL,FL,HYDROCODONE,2014,41265.0
NJ,FL,HYDROCODONE,2010,79300.0
OK,FL,HYDROCODONE,2014,72936.0
TN,FL,OXYCODONE,2011,2510000.0
MO,FL,HYDROCODONE,2013,455500.0
SC,FL,OXYCODONE,2014,1000.0
MI,FL,HYDROCODONE,2008,11341900.0
AZ,FL,HYDROCODONE,2014,30300.0
MI,FL,HYDROCODONE,2007,8101700.0
PA,FL,OXYCODONE,2009,1544724.0
FL,UT,OXYCODONE,2009,14300.0
FL,IA,OXYCODONE,2012,7600.0
AZ,IA,HYDROCODONE,2010,2290.0
NJ,IA,HYDROCODONE,2008,26000.0
KS,UT,HYDROCODONE,2009,2900.0
FL,UT,OXYCODONE,2013,2200.0
IN,FL,OXYCODONE,2014,23600.0
WA,FL,OXYCODONE,2012,6500.0
CT,FL,HYDROCODONE,2013,1100.0
AZ,FL,OXYCODONE,2010,5400.0
SC,AZ,OXYCODONE,2007,800.0
WA,AZ,HYDROCODONE,2006,11500.0
TX,AZ,HYDROCODONE,2014,5600.0
NJ,AZ,OXYCODONE,2009,1048.0
OK,AZ,HYDROCODONE,2010,25510.0
TX,AZ,HYDROCODONE,2011,3300.0
MO,FL,HYDROCODONE,2008,700.0
NV,FL,HYDROCODONE,2011,700.0
WV,KY,HYDROCODONE,2013,1424840.0
AR,KY,OXYCODONE,2013,4115400.0
CA,KY,HYDROCODONE,2008,99960.0
MD,KY,HYDROCODONE,2009,13167400.0
VA,FL,HYDROCODONE,2012,500.0
NY,MA,HYDROCODONE,2013,6736030.0
NH,MA,OXYCODONE,2008,1248600.0
NH,MA,OXYCODONE,2014,2601200.0
NJ,MA,HYDROCODONE,2012,52600.0
NY,MA,HYDROCODONE,2012,6912980.0
NH,MA,HYDROCODONE,2011,719500.0
CA,MA,OXYCODONE,2007,48900.0
VT,MA,OXYCODONE,2008,1085920.0
CA,MA,HYDROCODONE,2006,20440.0
FL,MA,OXYCODONE,2006,12234300.0
NY,MA,OXYCODONE,2008,2409700.0
NY,MA,HYDROCODONE,2014,3910230.0
KY,MA,HYDROCODONE,2011,11100.0
PA,MA,HYDROCODONE,2007,8123586.0
KY,MA,OXYCODONE,2013,74700.0
AR,MA,HYDROCODONE,2009,2500.0
NY,MA,HYDROCODONE,2006,869800.0
NH,MA,OXYCODONE,2012,2471080.0
AR,MA,OXYCODONE,2007,2218200.0
CT,MA,HYDROCODONE,2012,8847040.0
IL,MA,HYDROCODONE,2011,376600.0
IL,MA,HYDROCODONE,2008,21856.0
PA,CA,HYDROCODONE,2008,43410.0
NV,CA,HYDROCODONE,2009,1081900.0
KY,MA,HYDROCODONE,2009,1400.0
IN,CA,OXYCODONE,2007,10800.0
NV,CA,HYDROCODONE,2007,1045600.0
IN,CA,HYDROCODONE,2014,151760.0
KS,MA,HYDROCODONE,2011,1200.0
OH,CA,HYDROCODONE,2008,20172565.0
PR,CA,HYDROCODONE,2007,6200.0
FL,CA,HYDROCODONE,2008,662800.0
NY,CA,OXYCODONE,2008,27500.0
MS,CA,HYDROCODONE,2006,1600.0
IL,CA,OXYCODONE,2009,1299100.0
TX,MN,HYDROCODONE,2012,100.0
NV,MN,HYDROCODONE,2007,100.0
NE,FL,HYDROCODONE,2007,700.0
MN,FL,HYDROCODONE,2013,440.0
WI,NH,HYDROCODONE,2011,200.0
IN,NH,HYDROCODONE,2010,200.0
AL,NH,HYDROCODONE,2007,1000.0
NY,NH,OXYCODONE,2012,700.0
CA,NY,HYDROCODONE,2014,1180.0
TN,NH,HYDROCODONE,2013,800.0
KS,CA,OXYCODONE,2009,1400.0
OR,CA,HYDROCODONE,2009,1300.0
WI,NY,HYDROCODONE,2014,4300.0
NE,NY,OXYCODONE,2008,4.0
IA,NY,HYDROCODONE,2012,100.0
GA,NY,HYDROCODONE,2009,9000.0
GA,NY,HYDROCODONE,2014,2000.0
GA,NY,HYDROCODONE,2010,1054.0
MA,FL,HYDROCODONE,2010,300.0
CA,NY,OXYCODONE,2013,3750.0
ID,FL,HYDROCODONE,2006,100.0
OK,NY,OXYCODONE,2006,1800.0
OR,CA,HYDROCODONE,2014,400.0
MO,GA,HYDROCODONE,2011,44000.0
MN,GA,HYDROCODONE,2011,3870.0
CA,NJ,OXYCODONE,2009,100.0
KS,NJ,HYDROCODONE,2008,700.0
VA,CA,HYDROCODONE,2012,1500.0
WA,NJ,HYDROCODONE,2007,600.0
NV,MA,HYDROCODONE,2010,1500.0
GA,MA,HYDROCODONE,2012,900.0
NV,MA,HYDROCODONE,2006,700.0
IA,AR,HYDROCODONE,2014,900.0
OK,GA,OXYCODONE,2012,1360.0
MI,GA,OXYCODONE,2006,500.0
IL,GA,OXYCODONE,2009,100.0
WA,GA,HYDROCODONE,2008,900.0
MS,PA,HYDROCODONE,2010,20.0
MS,PA,HYDROCODONE,2013,780.0
OK,GA,OXYCODONE,2008,600.0
NV,AR,HYDROCODONE,2009,500.0
GA,AR,HYDROCODONE,2006,400.0
IN,GA,OXYCODONE,2008,500.0
AZ,AL,HYDROCODONE,2009,13480.0
MO,MD,HYDROCODONE,2009,1600.0
NV,MA,HYDROCODONE,2012,500.0
AL,TX,OXYCODONE,2014,1800.0
WI,TX,HYDROCODONE,2011,2700.0
WI,TX,OXYCODONE,2008,800.0
WA,MD,HYDROCODONE,2007,400.0
NC,MA,OXYCODONE,2011,504.0
VT,PA,HYDROCODONE,2012,1000.0
NE,TX,HYDROCODONE,2008,17900.0
OK,MA,HYDROCODONE,2008,400.0
MN,PA,HYDROCODONE,2011,330.0
IN,MN,OXYCODONE,2007,500.0
SC,MN,HYDROCODONE,2009,7900.0
AR,IL,OXYCODONE,2011,1937900.0
IL,TX,OXYCODONE,2013,100.0
AZ,IL,HYDROCODONE,2014,44770.0
GU,GU,HYDROCODONE,2011,2900.0
OH,GU,OXYCODONE,2007,17900.0
TX,HI,HYDROCODONE,2009,100.0
CA,GU,OXYCODONE,2008,3400.0
OK,GU,HYDROCODONE,2011,800.0
IN,HI,OXYCODONE,2010,500.0
GU,GU,HYDROCODONE,2008,1500.0
HI,GU,HYDROCODONE,2008,126500.0
IN,GU,HYDROCODONE,2009,2500.0
KY,GU,HYDROCODONE,2010,600.0
HI,GU,OXYCODONE,2006,85600.0
MS,ME,HYDROCODONE,2006,60.0
AZ,VA,HYDROCODONE,2009,780.0
WI,VA,HYDROCODONE,2012,2300.0
MO,VA,OXYCODONE,2014,1700.0
LA,MN,HYDROCODONE,2012,200.0
MN,TN,OXYCODONE,2011,330.0
NC,TX,OXYCODONE,2008,300.0
NV,TX,HYDROCODONE,2011,200.0
TN,IL,OXYCODONE,2010,4800.0
MI,IL,OXYCODONE,2012,700.0
IN,TN,OXYCODONE,2008,1300.0
SC,IL,OXYCODONE,2008,500.0
IN,TX,OXYCODONE,2010,200.0
TX,VA,HYDROCODONE,2010,200.0
MD,NC,OXYCODONE,2006,8000.0
NJ,NC,HYDROCODONE,2010,10400.0
TX,NC,HYDROCODONE,2008,2800.0
MI,NC,OXYCODONE,2011,15300.0
NC,TX,OXYCODONE,2011,270.0
SC,DE,HYDROCODONE,2006,2100.0
DE,DE,OXYCODONE,2008,200.0
MA,NC,HYDROCODONE,2009,800.0
PA,AL,OXYCODONE,2009,1912.0
PR,IL,HYDROCODONE,2008,500.0
MO,AL,OXYCODONE,2012,1000.0
NV,NC,HYDROCODONE,2012,500.0
NV,AL,HYDROCODONE,2008,500.0
CT,TN,HYDROCODONE,2010,1500.0
NE,VA,HYDROCODONE,2008,100.0
TX,MI,OXYCODONE,2008,200.0
NY,MI,OXYCODONE,2008,3900.0
MS,MI,HYDROCODONE,2013,420.0
MA,MI,HYDROCODONE,2013,500.0
NV,MI,HYDROCODONE,2006,3100.0
CA,MI,OXYCODONE,2009,8410.0
SC,MI,HYDROCODONE,2014,8000.0
CA,MO,OXYCODONE,2011,33750.0
IN,CT,OXYCODONE,2007,1700.0
PA,CT,OXYCODONE,2012,1100.0
AZ,OH,HYDROCODONE,2011,2500.0
IN,MI,OXYCODONE,2006,2700.0
WA,MI,HYDROCODONE,2012,1000.0
VA,OH,HYDROCODONE,2009,17300.0
AZ,OH,OXYCODONE,2014,12100.0
FL,OH,OXYCODONE,2010,19700.0
MA,OH,HYDROCODONE,2010,500.0
IL,LA,HYDROCODONE,2013,700.0
MI,LA,OXYCODONE,2012,1800.0
PA,LA,HYDROCODONE,2014,1350.0
SC,OH,OXYCODONE,2012,200.0
CT,LA,HYDROCODONE,2009,2300.0
OR,MI,HYDROCODONE,2012,3300.0
AZ,OH,HYDROCODONE,2010,600.0
NJ,WA,HYDROCODONE,2012,14500.0
GA,OH,HYDROCODONE,2007,300.0
FL,WA,OXYCODONE,2008,3700.0
IN,MO,OXYCODONE,2007,100.0
OK,OH,OXYCODONE,2013,100.0
MO,OH,OXYCODONE,2013,200.0
MA,OH,HYDROCODONE,2009,100.0
NJ,MS,HYDROCODONE,2012,8200.0
TX,MS,OXYCODONE,2009,700.0
IN,MS,HYDROCODONE,2013,2220.0
NV,MO,HYDROCODONE,2007,100.0
TN,WA,OXYCODONE,2010,100.0
PA,MO,OXYCODONE,2010,272.0
VA,MO,HYDROCODONE,2010,100.0
NE,MT,HYDROCODONE,2007,4300.0
MN,MT,HYDROCODONE,2008,1100.0
NV,MT,HYDROCODONE,2014,2000.0
AR,MT,OXYCODONE,2009,1052500.0
AR,SC,HYDROCODONE,2010,1800.0
MO,MS,OXYCODONE,2011,100.0
NC,WA,OXYCODONE,2008,200.0
MO,CO,OXYCODONE,2011,100.0
FL,CO,OXYCODONE,2008,2100.0
TX,RI,OXYCODONE,2006,200.0
SC,RI,HYDROCODONE,2011,100.0
PA,SD,OXYCODONE,2010,452.0
OK,SD,HYDROCODONE,2008,2400.0
OR,SD,HYDROCODONE,2011,500.0
PA,KY,OXYCODONE,2012,7012.0
OK,SC,OXYCODONE,2010,100.0
WA,CO,HYDROCODONE,2009,200.0
NV,NE,HYDROCODONE,2012,200.0
NE,AZ,HYDROCODONE,2010,2500.0
NJ,AZ,HYDROCODONE,2012,3000.0
VA,AZ,HYDROCODONE,2011,4000.0
WA,SC,HYDROCODONE,2008,200.0
AL,OK,HYDROCODONE,2013,2200.0
IN,OK,OXYCODONE,2014,500.0
PA,OK,OXYCODONE,2012,6732.0
CT,AZ,HYDROCODONE,2012,200.0
IL,AZ,OXYCODONE,2012,3100.0
NE,AZ,HYDROCODONE,2011,500.0
OR,AZ,HYDROCODONE,2009,100.0
PA,IA,OXYCODONE,2013,400.0
WA,OK,HYDROCODONE,2008,700.0
AZ,OK,HYDROCODONE,2012,100.0
PA,OK,OXYCODONE,2007,2316.0
GA,WV,HYDROCODONE,2006,100.0
CT,CO,HYDROCODONE,2007,100.0
NJ,KY,HYDROCODONE,2006,200.0
NV,OK,HYDROCODONE,2011,1000.0
PA,KY,OXYCODONE,2008,80.0
NY,WI,OXYCODONE,2011,200.0
NC,WI,OXYCODONE,2007,600.0
WA,OK,HYDROCODONE,2012,200.0
KS,WI,HYDROCODONE,2008,700.0
IL,AK,HYDROCODONE,2014,300.0
NV,AK,HYDROCODONE,2013,5000.0
PA,AK,HYDROCODONE,2010,200.0
IL,AK,HYDROCODONE,2011,100.0
MS,WV,OXYCODONE,2012,300.0
NE,UT,HYDROCODONE,2008,100.0
TX,NV,HYDROCODONE,2009,3500.0
SC,NV,OXYCODONE,2010,400.0
AL,NV,HYDROCODONE,2006,9000.0
KS,NV,HYDROCODONE,2010,500.0
OK,OR,OXYCODONE,2012,100.0
GA,UT,HYDROCODONE,2009,100.0
MO,WI,OXYCODONE,2011,600.0
NE,NV,HYDROCODONE,2006,200.0
MO,WI,OXYCODONE,2007,100.0
KY,WI,HYDROCODONE,2014,500.0
WI,KS,HYDROCODONE,2009,700.0
NV,AR,HYDROCODONE,2007,100.0
VA,AR,HYDROCODONE,2010,200.0
CO,AR,HYDROCODONE,2013,100.0
MN,ID,HYDROCODONE,2013,220.0
MO,IN,OXYCODONE,2014,3474440.0
MI,IN,HYDROCODONE,2006,3780540.0
AR,IN,OXYCODONE,2011,4867700.0
FL,IN,HYDROCODONE,2011,536936.0
PA,IN,OXYCODONE,2007,20834.0
CA,IN,OXYCODONE,2007,55300.0
MA,IN,HYDROCODONE,2007,13400.0
NE,IN,HYDROCODONE,2006,7800.0
MO,IN,HYDROCODONE,2009,4440820.0
AR,IN,OXYCODONE,2006,2698800.0
FL,IN,HYDROCODONE,2009,540500.0
IN,IN,HYDROCODONE,2011,140194918.0
AR,KY,OXYCODONE,2016,7811650.0
OK,IN,HYDROCODONE,2011,257980.0
MD,IN,HYDROCODONE,2008,1873400.0
AR,IN,OXYCODONE,2013,4055700.0
CA,IN,OXYCODONE,2011,7950.0
TN,IN,OXYCODONE,2013,46500.0
AR,IN,HYDROCODONE,2007,1498500.0
NJ,IN,HYDROCODONE,2012,46000.0
OH,IN,HYDROCODONE,2008,55640190.0
OH,IN,OXYCODONE,2012,28972830.0
FL,IN,HYDROCODONE,2007,468645.0
PA,IN,OXYCODONE,2006,1764.0
LA,KY,OXYCODONE,2018,39900.0
LA,KY,HYDROCODONE,2015,285680.0
AL,KY,OXYCODONE,2015,752900.0
TN,KY,OXYCODONE,2019,20761460.0
FL,KY,HYDROCODONE,2016,3100.0
MN,KY,HYDROCODONE,2019,115300.0
KY,KY,OXYCODONE,2017,6630600.0
CA,KY,HYDROCODONE,2018,3600.0
TN,KY,OXYCODONE,2018,17350100.0
NC,KY,OXYCODONE,2018,19200.0
FL,IN,OXYCODONE,2009,4100.0
AZ,PA,HYDROCODONE,2016,34300.0
NJ,IN,HYDROCODONE,2007,2124.0
PA,PA,OXYCODONE,2016,91660410.0
TN,PA,HYDROCODONE,2015,212600.0
VA,PA,HYDROCODONE,2015,757490.0
VA,PA,HYDROCODONE,2018,456950.0
ND,PA,HYDROCODONE,2017,4100.0
MI,PA,HYDROCODONE,2018,104000.0
PA,PA,HYDROCODONE,2017,47622080.0
WI,PA,HYDROCODONE,2017,23700.0
MN,PA,OXYCODONE,2015,174200.0
KS,PA,HYDROCODONE,2017,12700.0
WI,PA,HYDROCODONE,2018,32800.0
AR,PA,HYDROCODONE,2017,8878100.0
NC,PA,OXYCODONE,2017,121500.0
SC,PA,OXYCODONE,2016,500.0
NC,PA,OXYCODONE,2016,3400.0
PA,PA,HYDROCODONE,2019,33435760.0
MN,PA,HYDROCODONE,2019,51400.0
IL,PA,HYDROCODONE,2019,1800.0
IL,PA,OXYCODONE,2018,9004.0
NJ,NY,HYDROCODONE,2017,9345320.0
NC,NY,OXYCODONE,2017,38900.0
IN,NY,HYDROCODONE,2018,24800.0
MS,NY,OXYCODONE,2019,1168800.0
NH,NY,HYDROCODONE,2019,104100.0
AL,CA,HYDROCODONE,2015,899400.0
AR,CA,OXYCODONE,2016,5986900.0
MS,CA,HYDROCODONE,2017,920780.0
MO,CA,HYDROCODONE,2015,30400.0
IN,CA,OXYCODONE,2016,10900.0
NY,CA,OXYCODONE,2015,145400.0
OK,CA,OXYCODONE,2016,1429840.0
WI,CA,HYDROCODONE,2017,2000.0
TN,CA,OXYCODONE,2015,3048700.0
NY,CA,OXYCODONE,2016,124300.0
IN,CA,HYDROCODONE,2017,109720.0
MO,CA,OXYCODONE,2015,4700.0
IL,GA,HYDROCODONE,2017,15400.0
CO,GA,OXYCODONE,2017,100.0
AR,GA,HYDROCODONE,2015,21349800.0
OH,GA,OXYCODONE,2015,5196700.0
PA,GA,HYDROCODONE,2015,800.0
KY,GA,OXYCODONE,2019,235240.0
CA,GA,OXYCODONE,2019,75890.0
SC,GA,HYDROCODONE,2016,4802820.0
SC,GA,OXYCODONE,2018,2964910.0
OK,GA,OXYCODONE,2018,360.0
NH,NY,HYDROCODONE,2015,781630.0
CT,NY,HYDROCODONE,2015,17173840.0
SC,NY,HYDROCODONE,2015,44600.0
TN,NY,OXYCODONE,2016,249210.0
OK,NY,HYDROCODONE,2015,19815.0
IN,NY,OXYCODONE,2016,14200.0
AZ,GA,OXYCODONE,2015,1800.0
AR,CA,HYDROCODONE,2018,7541900.0
KS,CA,OXYCODONE,2018,3400.0
MO,CA,HYDROCODONE,2019,21080.0
MS,CA,OXYCODONE,2018,22700.0
MO,CA,OXYCODONE,2019,11100.0
OK,CA,HYDROCODONE,2017,121920.0
MO,TN,HYDROCODONE,2019,5153960.0
MI,TN,OXYCODONE,2018,111900.0
MS,TN,OXYCODONE,2018,20155970.0
KY,TN,OXYCODONE,2019,1148490.0
AZ,TN,HYDROCODONE,2015,94500.0
MI,TN,HYDROCODONE,2019,47400.0
AZ,TN,OXYCODONE,2016,76000.0
CA,TN,OXYCODONE,2018,36945.0
FL,TN,HYDROCODONE,2019,1458590.0
GA,TN,OXYCODONE,2015,7368300.0
TX,TN,HYDROCODONE,2017,200.0
VA,VA,OXYCODONE,2017,50192690.0
MS,TN,HYDROCODONE,2016,323800.0
KS,TN,HYDROCODONE,2016,37300.0
SC,VA,HYDROCODONE,2017,2760950.0
PA,TN,HYDROCODONE,2016,3600.0
KY,VA,HYDROCODONE,2016,335060.0
KS,VA,HYDROCODONE,2016,6600.0
AL,VA,HYDROCODONE,2018,223400.0
MN,VA,HYDROCODONE,2015,8950.0
GA,VA,OXYCODONE,2019,227700.0
IN,TN,OXYCODONE,2019,500.0
LA,NY,HYDROCODONE,2017,600.0
TX,TN,HYDROCODONE,2016,1000.0
OH,CA,OXYCODONE,2019,152500.0
FL,MI,OXYCODONE,2015,18700.0
FL,MI,HYDROCODONE,2015,6720.0
IL,MI,HYDROCODONE,2015,50516980.0
NY,MI,OXYCODONE,2015,54200.0
KY,MI,HYDROCODONE,2018,278660.0
SC,MI,HYDROCODONE,2016,11000.0
KY,MI,HYDROCODONE,2017,1334480.0
TX,MI,HYDROCODONE,2016,500.0
FL,VA,OXYCODONE,2016,40400.0
NC,MI,OXYCODONE,2018,47900.0
AL,NJ,OXYCODONE,2016,358500.0
PA,NJ,OXYCODONE,2016,49159320.0
KS,NJ,HYDROCODONE,2017,8300.0
NC,NJ,OXYCODONE,2017,61000.0
TN,NJ,HYDROCODONE,2016,16200.0
PA,NJ,OXYCODONE,2018,30662370.0
MS,NJ,HYDROCODONE,2019,37000.0
SC,NJ,OXYCODONE,2015,1000.0
PA,NJ,OXYCODONE,2019,27834580.0
OH,NJ,HYDROCODONE,2019,122700.0
IN,NJ,HYDROCODONE,2018,3100.0
NC,NJ,HYDROCODONE,2018,2600.0
VA,NC,HYDROCODONE,2015,18915430.0
AZ,NJ,OXYCODONE,2015,40200.0
IN,NC,HYDROCODONE,2019,5400.0
GA,NC,HYDROCODONE,2015,20244020.0
NC,NC,HYDROCODONE,2016,101052400.0
OH,NC,OXYCODONE,2016,51400.0
MS,NC,HYDROCODONE,2017,14400.0
MO,NC,HYDROCODONE,2015,1200.0
MN,NC,OXYCODONE,2016,75500.0
NC,NC,OXYCODONE,2016,152721100.0
WV,MD,HYDROCODONE,2019,1681100.0
IN,MD,HYDROCODONE,2016,11400.0
AL,MD,OXYCODONE,2015,200100.0
TN,MD,HYDROCODONE,2019,95200.0
WV,MD,HYDROCODONE,2016,1986920.0
MS,MD,OXYCODONE,2016,957900.0
SC,MD,HYDROCODONE,2017,372050.0
AR,MD,OXYCODONE,2018,1228300.0
FL,MD,OXYCODONE,2016,62400.0
NY,MD,HYDROCODONE,2017,225640.0
CA,MD,OXYCODONE,2017,36270.0
MN,MD,HYDROCODONE,2017,21800.0
CO,CA,HYDROCODONE,2015,400.0
OH,NC,HYDROCODONE,2018,73300.0
TN,NC,HYDROCODONE,2018,789500.0
AL,NC,OXYCODONE,2018,1556250.0
MN,NC,HYDROCODONE,2018,92100.0
GA,NC,OXYCODONE,2018,24123550.0
GA,LA,OXYCODONE,2010,29400.0
NJ,LA,OXYCODONE,2010,13778.0
LA,LA,OXYCODONE,2014,21981680.0
FL,LA,OXYCODONE,2012,3598700.0
NY,LA,HYDROCODONE,2006,735800.0
NY,LA,OXYCODONE,2006,16600.0
TX,LA,OXYCODONE,2006,8465150.0
AL,LA,HYDROCODONE,2011,7058880.0
AR,LA,OXYCODONE,2007,2274800.0
KY,LA,HYDROCODONE,2007,176690.0
TN,LA,HYDROCODONE,2010,11227290.0
FL,LA,HYDROCODONE,2013,2384860.0
FL,LA,HYDROCODONE,2007,1944900.0
SC,LA,HYDROCODONE,2007,616600.0
TN,LA,HYDROCODONE,2012,14396791.0
AR,NC,HYDROCODONE,2018,4915100.0
MO,FL,HYDROCODONE,2016,182020.0
NY,FL,OXYCODONE,2016,656600.0
MS,FL,OXYCODONE,2016,2791800.0
MO,FL,OXYCODONE,2016,669650.0
AZ,FL,HYDROCODONE,2016,151300.0
AR,FL,OXYCODONE,2017,18575900.0
OH,FL,OXYCODONE,2015,35408450.0
GA,FL,OXYCODONE,2015,4234300.0
MD,OH,HYDROCODONE,2006,20329800.0
FL,OH,HYDROCODONE,2013,1074490.0
OK,FL,HYDROCODONE,2017,42000.0
FL,OH,HYDROCODONE,2009,464500.0
FL,OH,OXYCODONE,2009,131000.0
GA,FL,OXYCODONE,2018,3760470.0
FL,OH,OXYCODONE,2013,748300.0
CT,OH,HYDROCODONE,2011,31224.0
NY,OH,OXYCODONE,2010,106100.0
IL,OH,HYDROCODONE,2012,164835.0
NY,OH,HYDROCODONE,2010,7248920.0
KY,OH,OXYCODONE,2012,3452060.0
MO,AR,HYDROCODONE,2018,12030870.0
AZ,AR,HYDROCODONE,2018,32300.0
SC,AR,HYDROCODONE,2015,2300.0
TX,AR,HYDROCODONE,2018,9353360.0
TX,AR,OXYCODONE,2018,6615540.0
MD,AR,HYDROCODONE,2019,5500.0
TN,AR,HYDROCODONE,2015,13638140.0
SC,AR,HYDROCODONE,2016,2100.0
KY,AR,HYDROCODONE,2017,3052530.0
GA,SC,OXYCODONE,2015,21025160.0
SC,SC,HYDROCODONE,2018,3928110.0
NC,SC,HYDROCODONE,2017,61692150.0
MI,SC,OXYCODONE,2019,15600.0
NC,SC,HYDROCODONE,2015,72445720.0
OK,MO,OXYCODONE,2018,69630.0
OH,MO,HYDROCODONE,2016,469160.0
AR,MO,OXYCODONE,2018,5925690.0
WI,MO,HYDROCODONE,2015,3800.0
MN,MO,HYDROCODONE,2015,62800.0
LA,MO,HYDROCODONE,2016,4044240.0
MO,MO,HYDROCODONE,2018,82130690.0
NE,MO,HYDROCODONE,2015,51600.0
AZ,MO,HYDROCODONE,2016,8100.0
KY,MO,OXYCODONE,2017,1146450.0
KS,MO,HYDROCODONE,2016,55400.0
CA,MO,OXYCODONE,2018,5550.0
OH,MO,HYDROCODONE,2018,4902.0
KY,MO,OXYCODONE,2019,29000.0
KY,MO,HYDROCODONE,2019,190600.0
WV,WV,OXYCODONE,2018,9799340.0
AZ,WV,OXYCODONE,2018,3400.0
NC,WV,OXYCODONE,2019,652050.0
PA,WV,HYDROCODONE,2015,4667010.0
SC,WV,HYDROCODONE,2016,503720.0
MS,WV,OXYCODONE,2016,5200.0
MI,FL,OXYCODONE,2019,456900.0
PA,FL,OXYCODONE,2019,25400.0
KS,FL,OXYCODONE,2019,4300.0
CA,AR,HYDROCODONE,2019,1100.0
AL,AR,HYDROCODONE,2016,1530.0
MS,SC,HYDROCODONE,2017,2000.0
MS,SC,HYDROCODONE,2019,100.0
TX,NC,OXYCODONE,2019,62400.0
KY,FL,HYDROCODONE,2019,13000.0
OK,AL,HYDROCODONE,2015,25370.0
GA,AL,HYDROCODONE,2015,5084760.0
MI,AL,OXYCODONE,2017,30250.0
MO,AL,OXYCODONE,2018,2400.0
TN,AL,OXYCODONE,2018,4116570.0
MO,AL,HYDROCODONE,2019,3390.0
KS,AL,HYDROCODONE,2017,15700.0
OK,AL,HYDROCODONE,2016,43580.0
SC,AL,HYDROCODONE,2017,10700.0
TN,AL,OXYCODONE,2016,5305350.0
MI,AL,HYDROCODONE,2016,181400.0
TN,AL,HYDROCODONE,2018,9258180.0
PA,AL,HYDROCODONE,2019,32200.0
WI,NC,HYDROCODONE,2016,600.0
KY,TX,OXYCODONE,2019,14500.0
NY,TX,HYDROCODONE,2015,1939000.0
OH,TX,HYDROCODONE,2016,965100.0
OK,TX,HYDROCODONE,2015,56971800.0
KS,TX,HYDROCODONE,2015,102800.0
MS,TX,HYDROCODONE,2016,174540.0
TX,TX,OXYCODONE,2015,53503240.0
IN,TX,HYDROCODONE,2015,20350.0
AR,TX,HYDROCODONE,2016,50439400.0
MS,TX,OXYCODONE,2019,5532200.0
CA,TX,HYDROCODONE,2015,1444700.0
SC,TX,HYDROCODONE,2019,41600.0
GA,TX,HYDROCODONE,2019,211200.0
LA,TX,HYDROCODONE,2016,32004960.0
GA,TX,HYDROCODONE,2016,111600.0
